,Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Payment Method,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases
971,972,47,Male,Accessories,67,M,Cyan,Summer,4.3,Yes,Bank Transfer,Yes,Yes,15,Weekly
972,973,61,Male,Footwear,61,L,Gold,Winter,3.0,Yes,Venmo,Yes,Yes,33,Weekly
973,974,60,Male,Outerwear,75,M,Teal,Fall,3.5,Yes,Venmo,Yes,Yes,30,Quarterly
974,975,69,Male,Clothing,90,M,Beige,Spring,3.6,Yes,Credit Card,Yes,Yes,23,Monthly
975,976,58,Male,Clothing,40,M,Olive,Summer,3.8,Yes,Bank Transfer,Yes,Yes,2,Weekly
976,977,34,Male,Clothing,90,M,Gray,Fall,3.6,Yes,PayPal,Yes,Yes,50,Every 3 Months
977,978,20,Male,Accessories,20,M,Black,Spring,4.6,Yes,Credit Card,Yes,Yes,34,Bi-Weekly
978,979,56,Male,Accessories,40,M,Turquoise,Summer,2.5,Yes,Cash,Yes,Yes,33,Weekly
979,980,64,Male,Accessories,33,S,Brown,Fall,3.5,Yes,Venmo,Yes,Yes,34,Monthly
980,981,56,Male,Footwear,98,S,Magenta,Spring,4.0,Yes,Bank Transfer,Yes,Yes,39,Every 3 Months
981,982,27,Male,Accessories,42,M,Silver,Spring,3.5,Yes,Debit Card,Yes,Yes,47,Quarterly
982,983,35,Male,Outerwear,62,S,Red,Summer,3.2,Yes,Venmo,Yes,Yes,37,Monthly
983,984,24,Male,Accessories,45,L,Indigo,Winter,3.5,Yes,Credit Card,Yes,Yes,40,Bi-Weekly
984,985,26,Male,Footwear,78,M,Green,Summer,3.4,Yes,Cash,Yes,Yes,8,Bi-Weekly
985,986,32,Male,Accessories,80,M,Gray,Fall,5.0,Yes,Credit Card,Yes,Yes,12,Annually
986,987,54,Male,Accessories,96,S,Peach,Spring,4.5,Yes,Credit Card,Yes,Yes,36,Monthly
987,988,62,Male,Accessories,47,M,Charcoal,Summer,2.8,Yes,PayPal,Yes,Yes,48,Weekly
988,989,50,Male,Clothing,84,M,Orange,Winter,4.9,Yes,Venmo,Yes,Yes,47,Fortnightly
989,990,70,Male,Footwear,31,M,Beige,Spring,3.1,Yes,Bank Transfer,Yes,Yes,2,Monthly
990,991,48,Male,Accessories,63,S,Yellow,Spring,4.8,Yes,PayPal,Yes,Yes,24,Weekly
991,992,20,Male,Clothing,97,XL,White,Spring,2.7,Yes,Debit Card,Yes,Yes,40,Bi-Weekly
992,993,46,Male,Outerwear,99,M,Gray,Winter,4.6,Yes,Credit Card,Yes,Yes,50,Weekly
993,994,51,Male,Footwear,90,M,Peach,Winter,4.4,Yes,Cash,Yes,Yes,25,Weekly
994,995,53,Male,Footwear,68,L,Violet,Fall,3.2,Yes,PayPal,Yes,Yes,20,Monthly
995,996,44,Male,Accessories,80,M,Magenta,Spring,3.0,Yes,Venmo,Yes,Yes,10,Weekly
996,997,29,Male,Footwear,91,L,Maroon,Summer,4.9,Yes,Bank Transfer,Yes,Yes,32,Quarterly
997,998,64,Male,Clothing,30,M,Cyan,Spring,3.6,Yes,Debit Card,Yes,Yes,31,Fortnightly
998,999,51,Male,Footwear,90,M,White,Spring,3.8,Yes,Venmo,Yes,Yes,48,Bi-Weekly
999,1000,50,Male,Clothing,28,L,Brown,Spring,2.9,Yes,Venmo,Yes,Yes,23,Monthly
1000,1001,43,Male,Clothing,46,M,Red,Winter,3.9,Yes,Credit Card,Yes,Yes,1,Bi-Weekly
1001,1002,61,Male,Clothing,60,M,Orange,Fall,3.6,Yes,Credit Card,Yes,Yes,4,Fortnightly
1002,1003,55,Male,Footwear,59,M,White,Spring,3.5,Yes,Credit Card,Yes,Yes,3,Bi-Weekly
1003,1004,56,Male,Accessories,68,M,Green,Fall,4.0,Yes,Cash,Yes,Yes,3,Bi-Weekly
1004,1005,33,Male,Accessories,79,M,Black,Summer,4.8,Yes,Cash,Yes,Yes,44,Annually
1005,1006,43,Male,Accessories,94,M,Gold,Winter,3.9,Yes,Credit Card,Yes,Yes,5,Bi-Weekly
1006,1007,21,Male,Clothing,83,S,Lavender,Summer,4.5,Yes,Credit Card,Yes,Yes,50,Quarterly
1007,1008,58,Male,Accessories,62,XL,Turquoise,Spring,4.8,Yes,Venmo,Yes,Yes,2,Annually
1008,1009,41,Male,Accessories,85,M,Pink,Spring,2.6,Yes,Cash,Yes,Yes,29,Annually
1009,1010,39,Male,Clothing,30,M,Silver,Summer,3.1,Yes,Bank Transfer,Yes,Yes,11,Annually
1010,1011,54,Male,Clothing,24,XL,Gray,Spring,4.7,Yes,PayPal,Yes,Yes,37,Fortnightly
1011,1012,43,Male,Accessories,25,L,Indigo,Spring,2.9,Yes,PayPal,Yes,Yes,32,Fortnightly
1012,1013,28,Male,Footwear,37,L,Teal,Summer,3.8,Yes,Cash,Yes,Yes,27,Annually
1013,1014,59,Male,Accessories,69,XL,Green,Summer,3.8,Yes,Bank Transfer,Yes,Yes,31,Bi-Weekly
1014,1015,28,Male,Footwear,97,M,Violet,Summer,3.0,Yes,Bank Transfer,Yes,Yes,36,Fortnightly
1015,1016,68,Male,Accessories,24,M,Cyan,Summer,4.1,Yes,Debit Card,Yes,Yes,34,Weekly
1016,1017,20,Male,Accessories,30,XL,Blue,Summer,3.4,Yes,Cash,Yes,Yes,15,Every 3 Months
1017,1018,21,Male,Outerwear,53,L,Orange,Fall,2.5,Yes,Cash,Yes,Yes,14,Annually
1018,1019,50,Male,Clothing,70,XL,Charcoal,Spring,4.9,Yes,Credit Card,Yes,Yes,46,Weekly
1019,1020,32,Male,Clothing,76,S,Beige,Winter,2.8,Yes,Debit Card,Yes,Yes,33,Bi-Weekly
1020,1021,24,Male,Accessories,95,M,Black,Fall,4.5,Yes,Bank Transfer,Yes,Yes,41,Annually
1021,1022,55,Male,Outerwear,51,S,Lavender,Winter,4.9,Yes,Credit Card,Yes,Yes,39,Weekly
1022,1023,61,Male,Accessories,41,M,Lavender,Winter,4.9,Yes,Cash,Yes,Yes,7,Annually
1023,1024,61,Male,Accessories,71,S,Turquoise,Winter,3.5,Yes,Bank Transfer,Yes,Yes,29,Every 3 Months
1024,1025,28,Male,Clothing,66,M,Purple,Summer,3.5,Yes,Debit Card,Yes,Yes,18,Quarterly
1025,1026,60,Male,Clothing,84,M,Olive,Winter,4.9,Yes,Bank Transfer,Yes,Yes,15,Annually
1026,1027,49,Male,Accessories,95,L,Turquoise,Winter,3.0,Yes,Venmo,Yes,Yes,39,Bi-Weekly
1027,1028,33,Male,Accessories,90,L,Teal,Summer,2.8,Yes,Cash,Yes,Yes,11,Monthly
1028,1029,45,Male,Clothing,36,S,Lavender,Summer,3.7,Yes,Venmo,Yes,Yes,4,Fortnightly
1029,1030,29,Male,Accessories,22,M,Purple,Spring,3.6,Yes,Credit Card,Yes,Yes,33,Bi-Weekly
1030,1031,58,Male,Outerwear,89,L,Blue,Winter,3.3,Yes,Credit Card,Yes,Yes,37,Quarterly
1031,1032,22,Male,Footwear,50,M,Teal,Spring,3.4,Yes,Cash,Yes,Yes,32,Quarterly
1032,1033,55,Male,Footwear,36,M,Lavender,Fall,4.0,Yes,Bank Transfer,Yes,Yes,44,Quarterly
1033,1034,19,Male,Clothing,52,S,Silver,Spring,4.6,Yes,Credit Card,Yes,Yes,41,Quarterly
1034,1035,68,Male,Clothing,29,M,Olive,Fall,4.2,Yes,Venmo,Yes,Yes,44,Weekly
1035,1036,61,Male,Clothing,89,M,Brown,Fall,2.8,Yes,Venmo,Yes,Yes,32,Annually
1036,1037,68,Male,Accessories,47,M,Yellow,Fall,3.7,Yes,Credit Card,Yes,Yes,13,Monthly
1037,1038,52,Male,Accessories,25,XL,Brown,Spring,3.4,Yes,Bank Transfer,Yes,Yes,48,Quarterly
1038,1039,41,Male,Clothing,74,XL,Cyan,Fall,3.0,Yes,Bank Transfer,Yes,Yes,3,Weekly
1039,1040,29,Male,Accessories,46,M,Magenta,Fall,4.8,Yes,PayPal,Yes,Yes,39,Monthly
1040,1041,68,Male,Clothing,22,S,Magenta,Fall,4.0,Yes,Venmo,Yes,Yes,7,Fortnightly
1041,1042,36,Male,Clothing,25,M,Orange,Summer,4.9,Yes,Venmo,Yes,Yes,11,Fortnightly
1042,1043,55,Male,Accessories,80,M,Maroon,Spring,4.9,Yes,Venmo,Yes,Yes,47,Weekly
1043,1044,28,Male,Clothing,76,M,Green,Spring,3.3,Yes,Bank Transfer,Yes,Yes,28,Fortnightly
1044,1045,39,Male,Clothing,30,L,Teal,Summer,4.4,Yes,Credit Card,Yes,Yes,17,Every 3 Months
1045,1046,54,Male,Clothing,79,L,Black,Fall,3.5,Yes,Cash,Yes,Yes,11,Bi-Weekly
1046,1047,40,Male,Footwear,22,M,Magenta,Winter,4.2,Yes,Credit Card,Yes,Yes,12,Annually
1047,1048,31,Male,Clothing,36,S,Olive,Fall,4.2,Yes,Debit Card,Yes,Yes,7,Fortnightly
1048,1049,30,Male,Clothing,77,L,Yellow,Fall,2.7,Yes,Cash,Yes,Yes,19,Fortnightly
1049,1050,45,Male,Accessories,33,S,Purple,Fall,2.8,Yes,Credit Card,Yes,Yes,24,Quarterly
1050,1051,48,Male,Footwear,64,M,Beige,Winter,3.8,Yes,Credit Card,Yes,Yes,19,Monthly
1051,1052,45,Male,Clothing,53,M,Indigo,Fall,2.6,Yes,PayPal,Yes,Yes,39,Annually
1052,1053,60,Male,Footwear,36,XL,Pink,Fall,3.0,Yes,Venmo,Yes,Yes,1,Fortnightly
1053,1054,59,Male,Clothing,70,M,Blue,Spring,3.3,No,Cash,Yes,Yes,10,Bi-Weekly
1054,1055,18,Male,Clothing,96,L,Cyan,Winter,4.9,No,Debit Card,Yes,Yes,48,Quarterly
1055,1056,70,Male,Outerwear,27,M,Orange,Spring,3.3,No,PayPal,Yes,Yes,24,Annually
1056,1057,20,Male,Clothing,64,L,Black,Winter,2.9,No,Debit Card,Yes,Yes,42,Fortnightly
1057,1058,65,Male,Outerwear,23,S,Maroon,Spring,4.4,No,Bank Transfer,Yes,Yes,20,Weekly
1058,1059,29,Male,Accessories,33,L,Violet,Summer,3.1,No,Credit Card,Yes,Yes,49,Every 3 Months
1059,1060,22,Male,Outerwear,34,M,Beige,Winter,2.5,No,Venmo,Yes,Yes,25,Monthly
1060,1061,27,Male,Clothing,35,S,Gray,Summer,2.6,No,PayPal,Yes,Yes,21,Every 3 Months
1061,1062,36,Male,Outerwear,62,M,Gray,Summer,4.4,No,Debit Card,Yes,Yes,12,Every 3 Months
1062,1063,59,Male,Footwear,75,M,Brown,Fall,2.6,No,Venmo,Yes,Yes,21,Every 3 Months
1063,1064,62,Male,Clothing,29,S,Indigo,Summer,3.3,No,Bank Transfer,Yes,Yes,35,Monthly
1064,1065,34,Male,Accessories,28,M,Violet,Spring,3.5,No,Debit Card,Yes,Yes,42,Every 3 Months
1065,1066,59,Male,Clothing,20,XL,Blue,Spring,4.1,No,Cash,Yes,Yes,3,Every 3 Months
1066,1067,49,Male,Outerwear,96,M,Red,Winter,4.0,No,Credit Card,Yes,Yes,11,Bi-Weekly
1067,1068,18,Male,Clothing,43,S,Peach,Summer,2.7,No,Venmo,Yes,Yes,22,Quarterly
1068,1069,55,Male,Clothing,94,M,Olive,Fall,2.5,No,Bank Transfer,Yes,Yes,47,Weekly
1069,1070,38,Male,Clothing,81,XL,White,Fall,4.3,No,Credit Card,Yes,Yes,33,Every 3 Months
1070,1071,50,Male,Accessories,75,M,Magenta,Summer,3.3,No,Venmo,Yes,Yes,50,Weekly
1071,1072,61,Male,Accessories,81,M,Beige,Summer,2.6,No,Cash,Yes,Yes,46,Monthly
1072,1073,48,Male,Clothing,92,L,Gold,Fall,3.5,No,Bank Transfer,Yes,Yes,34,Fortnightly
1073,1074,22,Male,Accessories,96,XL,Purple,Spring,4.0,No,Cash,Yes,Yes,33,Monthly
1074,1075,48,Male,Accessories,71,S,White,Fall,2.6,No,PayPal,Yes,Yes,45,Fortnightly
1075,1076,57,Male,Accessories,50,L,Indigo,Summer,4.9,No,Debit Card,Yes,Yes,32,Bi-Weekly
1076,1077,33,Male,Outerwear,72,L,Charcoal,Spring,2.9,No,Bank Transfer,Yes,Yes,47,Bi-Weekly
1077,1078,58,Male,Outerwear,28,M,Pink,Winter,3.7,No,Cash,Yes,Yes,5,Quarterly
1078,1079,37,Male,Clothing,59,M,Silver,Fall,4.4,No,Cash,Yes,Yes,49,Fortnightly
1079,1080,18,Male,Outerwear,33,S,Blue,Summer,4.4,No,Bank Transfer,Yes,Yes,48,Monthly
1080,1081,65,Male,Accessories,59,L,Blue,Fall,3.8,No,Bank Transfer,Yes,Yes,22,Every 3 Months
1081,1082,62,Male,Accessories,30,XL,Brown,Spring,4.5,No,Cash,Yes,Yes,45,Annually
1082,1083,54,Male,Accessories,85,XL,Cyan,Winter,2.6,No,PayPal,Yes,Yes,30,Quarterly
1083,1084,35,Male,Accessories,97,L,Teal,Summer,3.3,No,Credit Card,Yes,Yes,43,Weekly
1084,1085,34,Male,Clothing,36,S,Purple,Fall,4.1,No,Credit Card,Yes,Yes,48,Quarterly
1085,1086,25,Male,Accessories,85,M,Turquoise,Winter,3.0,No,PayPal,Yes,Yes,23,Fortnightly
1086,1087,53,Male,Accessories,62,M,Olive,Winter,3.0,No,PayPal,Yes,Yes,27,Bi-Weekly
1087,1088,45,Male,Clothing,71,S,White,Winter,3.4,No,PayPal,Yes,Yes,7,Monthly
1088,1089,49,Male,Clothing,21,M,Turquoise,Winter,2.7,No,Bank Transfer,Yes,Yes,2,Weekly
1089,1090,40,Male,Accessories,61,M,Silver,Spring,3.8,No,Debit Card,Yes,Yes,33,Bi-Weekly
1090,1091,38,Male,Accessories,58,M,Violet,Spring,4.2,No,Bank Transfer,Yes,Yes,27,Fortnightly
1091,1092,44,Male,Clothing,80,L,Lavender,Spring,4.7,No,Cash,Yes,Yes,6,Fortnightly
1092,1093,68,Male,Accessories,50,L,Magenta,Spring,4.1,No,Credit Card,Yes,Yes,20,Quarterly
1093,1094,60,Male,Footwear,48,S,Indigo,Winter,4.2,No,PayPal,Yes,Yes,46,Every 3 Months
1094,1095,25,Male,Accessories,40,M,Black,Winter,4.8,No,Credit Card,Yes,Yes,25,Quarterly
1095,1096,19,Male,Outerwear,34,S,Peach,Summer,3.0,No,Debit Card,Yes,Yes,30,Quarterly
1096,1097,57,Male,Outerwear,46,S,Beige,Fall,2.6,No,Credit Card,Yes,Yes,48,Annually
1097,1098,58,Male,Accessories,27,M,Black,Summer,3.2,No,Venmo,Yes,Yes,47,Weekly
1098,1099,49,Male,Accessories,98,S,Turquoise,Spring,3.6,No,PayPal,Yes,Yes,27,Weekly
1099,1100,19,Male,Clothing,73,M,Peach,Fall,2.6,No,Cash,Yes,Yes,45,Fortnightly
1100,1101,50,Male,Clothing,28,L,Gold,Spring,4.4,No,Debit Card,Yes,Yes,2,Weekly
1101,1102,30,Male,Accessories,76,XL,Silver,Fall,3.0,No,Cash,Yes,Yes,39,Fortnightly
1102,1103,52,Male,Clothing,83,M,Peach,Fall,2.9,No,Credit Card,Yes,Yes,24,Fortnightly
1103,1104,35,Male,Clothing,23,S,Charcoal,Spring,4.3,No,Debit Card,Yes,Yes,8,Bi-Weekly
1104,1105,35,Male,Accessories,28,M,Beige,Fall,3.1,No,Bank Transfer,Yes,Yes,8,Quarterly
1105,1106,33,Male,Clothing,83,S,Olive,Spring,3.0,No,Credit Card,Yes,Yes,6,Every 3 Months
1106,1107,52,Male,Clothing,96,L,Violet,Winter,3.6,No,Credit Card,Yes,Yes,12,Fortnightly
1107,1108,69,Male,Footwear,62,M,Peach,Fall,2.8,No,Venmo,Yes,Yes,26,Weekly
1108,1109,27,Male,Clothing,25,M,Teal,Fall,2.8,No,Venmo,Yes,Yes,50,Fortnightly
1109,1110,66,Male,Clothing,97,L,Violet,Winter,4.9,No,Debit Card,Yes,Yes,2,Weekly
1110,1111,28,Male,Clothing,61,L,Cyan,Fall,3.0,No,Debit Card,Yes,Yes,31,Bi-Weekly
1111,1112,22,Male,Footwear,66,S,Olive,Summer,4.1,No,Bank Transfer,Yes,Yes,4,Bi-Weekly
1112,1113,69,Male,Clothing,67,XL,Pink,Spring,4.6,No,Credit Card,Yes,Yes,32,Quarterly
1113,1114,28,Male,Accessories,80,M,Purple,Summer,4.8,No,Cash,Yes,Yes,11,Bi-Weekly
1114,1115,55,Male,Clothing,25,L,Violet,Fall,2.6,No,Cash,Yes,Yes,47,Every 3 Months
1115,1116,30,Male,Accessories,58,S,Peach,Fall,4.0,No,Bank Transfer,Yes,Yes,37,Weekly
1116,1117,67,Male,Accessories,96,M,Charcoal,Winter,4.2,No,Venmo,Yes,Yes,39,Fortnightly
1117,1118,25,Male,Accessories,77,L,Lavender,Spring,4.5,No,PayPal,Yes,Yes,24,Monthly
1118,1119,49,Male,Accessories,65,M,Purple,Summer,4.9,No,Debit Card,Yes,Yes,11,Every 3 Months
1119,1120,34,Male,Accessories,36,M,Indigo,Spring,3.1,No,Venmo,Yes,Yes,36,Weekly
1120,1121,22,Male,Footwear,84,M,Magenta,Winter,4.0,No,Venmo,Yes,Yes,40,Monthly
1121,1122,63,Male,Clothing,58,XL,Peach,Fall,3.2,No,Cash,Yes,Yes,25,Quarterly
1122,1123,70,Male,Accessories,62,S,Charcoal,Spring,4.3,No,PayPal,Yes,Yes,12,Annually
1123,1124,36,Male,Accessories,67,S,Purple,Fall,2.5,No,Debit Card,Yes,Yes,38,Monthly
1124,1125,42,Male,Clothing,20,M,Orange,Spring,4.9,No,Debit Card,Yes,Yes,40,Quarterly
1125,1126,27,Male,Footwear,90,M,Lavender,Summer,2.7,No,Debit Card,Yes,Yes,10,Weekly
1126,1127,23,Male,Accessories,58,L,Beige,Winter,3.4,No,Venmo,Yes,Yes,47,Fortnightly
1127,1128,50,Male,Clothing,53,XL,Maroon,Spring,4.8,No,Venmo,Yes,Yes,22,Monthly
1128,1129,56,Male,Accessories,30,L,Charcoal,Winter,4.7,No,PayPal,Yes,Yes,35,Monthly
1129,1130,37,Male,Clothing,65,XL,White,Winter,4.7,No,Credit Card,Yes,Yes,46,Fortnightly
1130,1131,67,Male,Accessories,41,M,Lavender,Summer,3.9,No,Cash,Yes,Yes,30,Bi-Weekly
1131,1132,67,Male,Clothing,73,M,Black,Spring,3.7,No,Credit Card,Yes,Yes,20,Monthly
1132,1133,50,Male,Clothing,98,S,Teal,Spring,4.3,No,PayPal,Yes,Yes,25,Fortnightly
1133,1134,36,Male,Footwear,36,XL,Magenta,Winter,4.1,No,PayPal,Yes,Yes,29,Weekly
1134,1135,62,Male,Clothing,81,M,Brown,Summer,4.6,No,Bank Transfer,Yes,Yes,2,Every 3 Months
1135,1136,65,Male,Clothing,90,L,Peach,Winter,3.6,No,PayPal,Yes,Yes,32,Quarterly
1136,1137,23,Male,Accessories,83,S,Cyan,Summer,4.8,No,Debit Card,Yes,Yes,37,Monthly
1137,1138,46,Male,Clothing,91,XL,Pink,Winter,2.8,No,Credit Card,Yes,Yes,16,Every 3 Months
1138,1139,18,Male,Clothing,36,M,Purple,Summer,4.7,No,Venmo,Yes,Yes,32,Fortnightly
1139,1140,58,Male,Outerwear,53,L,Purple,Spring,3.9,No,PayPal,Yes,Yes,42,Bi-Weekly
1140,1141,31,Male,Clothing,39,M,White,Winter,2.6,No,Cash,Yes,Yes,6,Every 3 Months
1141,1142,39,Male,Accessories,33,S,Silver,Winter,4.7,No,Debit Card,Yes,Yes,23,Fortnightly
1142,1143,69,Male,Clothing,76,L,Green,Spring,3.5,No,Cash,Yes,Yes,27,Bi-Weekly
1143,1144,68,Male,Footwear,23,L,Teal,Winter,4.4,No,Cash,Yes,Yes,43,Quarterly
1144,1145,41,Male,Clothing,54,S,Indigo,Fall,4.4,No,PayPal,Yes,Yes,25,Fortnightly
1145,1146,31,Male,Footwear,89,L,Pink,Summer,3.0,No,Venmo,Yes,Yes,30,Every 3 Months
1146,1147,48,Male,Footwear,38,M,Indigo,Summer,4.2,No,Debit Card,Yes,Yes,7,Every 3 Months
1147,1148,59,Male,Accessories,36,XL,Red,Winter,4.3,No,PayPal,Yes,Yes,17,Annually
1148,1149,34,Male,Clothing,66,M,Violet,Spring,2.6,No,Bank Transfer,Yes,Yes,10,Fortnightly
1149,1150,21,Male,Accessories,42,L,Cyan,Spring,3.3,No,Cash,Yes,Yes,40,Annually
1150,1151,29,Male,Accessories,36,S,Red,Winter,2.7,No,Debit Card,Yes,Yes,50,Bi-Weekly
1151,1152,41,Male,Clothing,86,M,Gray,Spring,4.2,No,Bank Transfer,Yes,Yes,24,Weekly
1152,1153,62,Male,Accessories,49,M,Gold,Fall,4.0,No,Cash,Yes,Yes,8,Every 3 Months
1153,1154,27,Male,Clothing,41,M,Pink,Summer,4.0,No,PayPal,Yes,Yes,6,Quarterly
1154,1155,49,Male,Clothing,82,L,Cyan,Spring,2.9,No,Venmo,Yes,Yes,44,Bi-Weekly
1155,1156,67,Male,Clothing,53,S,Red,Fall,2.6,No,Debit Card,Yes,Yes,47,Quarterly
1156,1157,20,Male,Footwear,21,M,Gold,Summer,4.8,No,PayPal,Yes,Yes,6,Every 3 Months
1157,1158,37,Male,Accessories,66,M,Charcoal,Fall,4.4,No,Credit Card,Yes,Yes,11,Quarterly
1158,1159,69,Male,Accessories,89,L,Orange,Summer,4.0,No,Venmo,Yes,Yes,41,Annually
1159,1160,66,Male,Accessories,55,L,Blue,Fall,3.6,No,Debit Card,Yes,Yes,46,Every 3 Months
1160,1161,37,Male,Accessories,42,S,Blue,Summer,3.2,No,Cash,Yes,Yes,9,Bi-Weekly
1161,1162,63,Male,Clothing,52,S,Orange,Fall,3.1,No,Bank Transfer,Yes,Yes,37,Monthly
1162,1163,47,Male,Footwear,92,M,Blue,Winter,4.2,No,Venmo,Yes,Yes,13,Weekly
1163,1164,26,Male,Clothing,56,L,White,Summer,3.0,No,Credit Card,Yes,Yes,24,Monthly
1164,1165,68,Male,Clothing,96,M,Green,Winter,4.2,No,Credit Card,Yes,Yes,47,Quarterly
1165,1166,51,Male,Clothing,64,M,Silver,Winter,2.9,No,Cash,Yes,Yes,21,Every 3 Months
1166,1167,48,Male,Clothing,48,S,Lavender,Winter,3.7,No,Cash,Yes,Yes,22,Fortnightly
1167,1168,60,Male,Clothing,83,XL,Beige,Summer,3.6,No,PayPal,Yes,Yes,16,Quarterly
1168,1169,68,Male,Accessories,91,L,Violet,Summer,3.6,No,PayPal,Yes,Yes,37,Fortnightly
1169,1170,25,Male,Accessories,94,S,Gray,Fall,4.5,No,Venmo,Yes,Yes,3,Annually
1170,1171,57,Male,Clothing,62,S,Red,Spring,3.2,No,Bank Transfer,Yes,Yes,33,Bi-Weekly
1171,1172,41,Male,Clothing,55,M,Lavender,Spring,3.9,No,Bank Transfer,Yes,Yes,15,Annually
1172,1173,59,Male,Outerwear,68,L,Peach,Spring,4.6,No,Credit Card,Yes,Yes,42,Bi-Weekly
1173,1174,44,Male,Accessories,76,M,Indigo,Winter,2.5,No,Credit Card,Yes,Yes,42,Bi-Weekly
1174,1175,42,Male,Accessories,31,M,Black,Winter,4.3,No,Cash,Yes,Yes,19,Bi-Weekly
1175,1176,35,Male,Accessories,81,M,Beige,Spring,4.1,No,Credit Card,Yes,Yes,26,Quarterly
1176,1177,36,Male,Clothing,83,M,Red,Winter,4.6,No,Credit Card,Yes,Yes,39,Quarterly
1177,1178,54,Male,Clothing,21,M,Black,Spring,4.8,No,Cash,Yes,Yes,24,Monthly
1178,1179,37,Male,Clothing,22,M,Teal,Spring,4.9,No,Credit Card,Yes,Yes,23,Annually
1179,1180,20,Male,Clothing,33,M,Blue,Summer,2.8,No,Debit Card,Yes,Yes,44,Annually
1180,1181,23,Male,Clothing,23,S,Beige,Spring,4.9,No,Cash,Yes,Yes,34,Monthly
1181,1182,61,Male,Clothing,96,L,Teal,Summer,3.5,No,Cash,Yes,Yes,43,Quarterly
1182,1183,37,Male,Accessories,21,M,Maroon,Spring,3.8,No,Debit Card,Yes,Yes,45,Quarterly
1183,1184,23,Male,Clothing,39,M,Yellow,Spring,4.5,No,PayPal,Yes,Yes,4,Weekly
1184,1185,63,Male,Accessories,73,S,Indigo,Fall,3.4,No,Bank Transfer,Yes,Yes,19,Annually
1185,1186,47,Male,Clothing,64,M,Magenta,Spring,3.9,No,Debit Card,Yes,Yes,29,Monthly
1186,1187,63,Male,Clothing,68,M,Beige,Summer,4.1,No,Cash,Yes,Yes,27,Annually
1187,1188,56,Male,Accessories,89,L,Maroon,Fall,3.0,No,Cash,Yes,Yes,37,Every 3 Months
1188,1189,68,Male,Clothing,29,M,Magenta,Summer,3.3,No,Credit Card,Yes,Yes,11,Weekly
1189,1190,64,Male,Clothing,97,XL,Teal,Summer,4.9,No,Venmo,Yes,Yes,28,Annually
1190,1191,62,Male,Clothing,45,M,Orange,Winter,4.3,No,Bank Transfer,Yes,Yes,31,Weekly
1191,1192,34,Male,Clothing,70,L,Charcoal,Winter,4.1,No,Debit Card,Yes,Yes,50,Quarterly
1192,1193,49,Male,Outerwear,56,M,Turquoise,Summer,4.0,No,PayPal,Yes,Yes,42,Quarterly
1193,1194,40,Male,Outerwear,55,L,Pink,Fall,5.0,No,Venmo,Yes,Yes,18,Fortnightly
1194,1195,50,Male,Clothing,46,S,Teal,Winter,3.1,No,Debit Card,Yes,Yes,6,Fortnightly
1195,1196,25,Male,Accessories,95,M,White,Winter,4.0,No,Cash,Yes,Yes,33,Monthly
1196,1197,30,Male,Accessories,88,M,Maroon,Winter,3.2,No,PayPal,Yes,Yes,13,Bi-Weekly
1197,1198,54,Male,Footwear,92,L,Violet,Fall,3.9,No,Debit Card,Yes,Yes,26,Annually
1198,1199,40,Male,Clothing,49,M,Brown,Summer,3.9,No,Bank Transfer,Yes,Yes,17,Annually
1199,1200,49,Male,Footwear,89,M,Indigo,Fall,4.5,No,Credit Card,Yes,Yes,3,Weekly
1200,1201,27,Male,Outerwear,22,XL,Black,Winter,4.4,No,Bank Transfer,Yes,Yes,7,Weekly
1201,1202,27,Male,Footwear,61,XL,Black,Summer,3.1,No,Cash,Yes,Yes,46,Fortnightly
1202,1203,48,Male,Accessories,29,S,Olive,Spring,2.9,No,Bank Transfer,Yes,Yes,14,Every 3 Months
1203,1204,40,Male,Footwear,82,M,Orange,Winter,3.7,No,Bank Transfer,Yes,Yes,23,Annually
1204,1205,67,Male,Accessories,94,M,Pink,Spring,3.2,No,Bank Transfer,Yes,Yes,20,Every 3 Months
1205,1206,52,Male,Accessories,99,M,Olive,Spring,3.5,No,Credit Card,Yes,Yes,38,Fortnightly
1206,1207,22,Male,Accessories,59,S,Cyan,Fall,3.0,No,Cash,Yes,Yes,16,Every 3 Months
1207,1208,62,Male,Footwear,90,M,White,Summer,4.1,No,Venmo,Yes,Yes,48,Every 3 Months
1208,1209,20,Male,Footwear,100,S,Red,Winter,2.9,No,Cash,Yes,Yes,8,Annually
1209,1210,41,Male,Clothing,62,M,Blue,Winter,3.8,No,PayPal,Yes,Yes,16,Monthly
1210,1211,34,Male,Accessories,78,M,Olive,Fall,4.1,No,PayPal,Yes,Yes,5,Quarterly
1211,1212,23,Male,Clothing,94,M,Green,Spring,4.6,No,Venmo,Yes,Yes,14,Every 3 Months
1212,1213,32,Male,Footwear,74,M,Yellow,Summer,2.5,No,Venmo,Yes,Yes,18,Weekly
1213,1214,68,Male,Accessories,52,XL,Black,Spring,3.7,No,Cash,Yes,Yes,14,Every 3 Months
1214,1215,30,Male,Outerwear,81,M,Blue,Fall,3.8,No,Cash,Yes,Yes,5,Every 3 Months
1215,1216,66,Male,Clothing,20,L,Pink,Winter,2.6,No,Cash,Yes,Yes,15,Every 3 Months
